公司統一編號,公司名稱,分公司統一編號,分公司名稱,分公司地址,分公司狀態
22555003,統一超商股份有限公司,16433051,高雄巿第１７０分公司,高雄市新興區興昌里二十二鄰中正三路三十號,01
22555003,統一超商股份有限公司,16433067,高雄市第三六八分公司,高雄市鳥松區大智路5、7號1樓,01
22555003,統一超商股份有限公司,16433355,宜蘭縣第十四分公司,宜蘭縣礁溪鄉礁溪路四段85、87號1樓,01
22555003,統一超商股份有限公司,16433361,花蓮縣第５分公司,花蓮縣吉安鄉慶豐村24鄰中山路三段423號1樓,01
22555003,統一超商股份有限公司,16433377,台中巿第一二五分公司,臺中市北屯區興安路一段２６４、２６６號１樓,03
22555003,統一超商股份有限公司,16433382,台中巿第一二六分公司,臺中市北屯區興安路二段六十號１樓,03
22555003,統一超商股份有限公司,16433860,台北縣第二九七分公司,新北市土城區亞洲路104、106號1樓,03
22555003,統一超商股份有限公司,16433876,彰化縣第３８分公司,彰化縣溪湖鎮員鹿路一段１１１號１樓,03
22555003,統一超商股份有限公司,16433881,台南縣第５８分公司,臺南市麻豆區東角里１鄰興中路１６９號１樓,03
22555003,統一超商股份有限公司,16433897,台南縣第５９分公司,臺南市學甲區慈生里１鄰中正路２９８號１樓,01
22555003,統一超商股份有限公司,16434571,高雄縣第六十七分公司,高雄市湖內區田尾村中山路一段４８２、４８４號１樓,03
22555003,統一超商股份有限公司,16434586,屏東縣第３３分公司,屏東縣車城鄉中山路74、76號1樓,01
22555003,統一超商股份有限公司,16434592,台北縣第２９６分公司,新北市永和區中和路417、419號1樓,01
22555003,統一超商股份有限公司,16434811,台北縣第三○○分公司,新北市三重區自強路4段102、104號1樓,01
22555003,統一超商股份有限公司,16434827,新竹縣第１９分公司,新竹縣竹東鎮東寧路二段１８８號１樓,03
22555003,統一超商股份有限公司,16434832,台中巿第一二七分公司,臺中市西區臺灣大道2段90、92、96號1樓,03
22555003,統一超商股份有限公司,16434848,台中巿第一二八分公司,臺中市北區太原路一段４９２號地下第１層１樓、忠明八街１號,01
22555003,統一超商股份有限公司,16434903,台南縣第６０分公司,臺南市安定區保西村２鄰３３９之１號１樓,03
22555003,統一超商股份有限公司,16434919,台南縣第６１分公司,臺南市仁德區中正路二段１０５２號,01
22555003,統一超商股份有限公司,16434925,高雄市第四六三分公司,高雄市茄萣區白雲村茄萣路二段四０三號一樓,01
22555003,統一超商股份有限公司,16434930,高雄縣第六十九分公司,高雄市梓官區大舍東路７巷１號１樓,03
22555003,統一超商股份有限公司,16434946,高雄市第三五七分公司,高雄市大寮區自由路１、１–１號１樓,01
22555003,統一超商股份有限公司,16434951,台北縣第２９８分公司,新北市新莊區中平路192號1樓,03
22555003,統一超商股份有限公司,16434967,台北縣第２９９分公司,臺北縣樹林鎮樹西里７鄰中山路一段１７２號１樓,03
22555003,統一超商股份有限公司,16435543,彰化縣第３９分公司,彰化縣埔心鄉員鹿路一段２１３號１樓,03
22555003,統一超商股份有限公司,16435558,台北巿第３６４分公司,臺北市中山區長春路67號1樓,01
22555003,統一超商股份有限公司,16436156,台北縣第３０２分公司,新北市汐止區茄苳里茄苳路196號1樓,01
22555003,統一超商股份有限公司,16436162,台南縣第６２分公司,臺南市新營區延平路六十五、六十七號１樓,03
22555003,統一超商股份有限公司,16436331,基隆市第２２分公司,基隆市安樂區基金三路80、80-1號1樓,01
22555003,統一超商股份有限公司,16436347,台北縣第３０１分公司,新北市三重區福德里成功路１０６、１０６–２號１樓,01
22555003,統一超商股份有限公司,16436352,台北巿第３６５分公司,臺北市信義區大仁里8鄰林口街48號,01
22555003,統一超商股份有限公司,16436509,台北巿第３６６分公司,臺北市北投區振興街31號1樓,01
22555003,統一超商股份有限公司,16436515,台北縣第３０３分公司,新北市新店區安忠路六十五巷２號１樓,03
22555003,統一超商股份有限公司,16436521,桃園縣第１０９分公司,桃園市蘆竹區南崁路二段六十六–２號１樓,03
22555003,統一超商股份有限公司,16436536,苗栗縣第１５分公司,苗栗縣竹南鎮竹南里十一鄰博愛街五十三號１樓,03
22555003,統一超商股份有限公司,16436711,台北巿第３６７分公司,臺北市北投區公館路31號1１樓,01
22555003,統一超商股份有限公司,16436727,台北巿第３６８分公司,臺北市士林區士東路２００巷二十一號１樓,03
22555003,統一超商股份有限公司,16436780,苗栗縣第１４分公司,苗栗縣苑裡鎮房裡里南房六十三–９號１樓,03
22555003,統一超商股份有限公司,16436796,台東縣第７分公司,臺東縣大武鄉大武村復興路八十號,03
22555003,統一超商股份有限公司,16437535,台北縣第３０４分公司,新北市板橋區中山路二段３１６號１樓,03
22555003,統一超商股份有限公司,16437562,台南縣第六十三分公司,臺南市關廟區南花村中正路８８１號１樓,01
22555003,統一超商股份有限公司,16437578,高雄巿第１７１分公司,高雄市新興區開平里七賢一路２９０、２９２、２９４號１樓,03
22555003,統一超商股份有限公司,16437752,宜蘭縣第１５分公司,宜蘭縣宜蘭市泰山路212號,01
22555003,統一超商股份有限公司,16437768,台南縣第６４分公司,臺南市永康區西勢里富強路一段２８２號１樓,03
22555003,統一超商股份有限公司,16437774,屏東縣第三十四分公司,屏東縣恆春鎮城南里中正路67號1樓,01
22555003,統一超商股份有限公司,16437845,基隆巿第２３分公司,基隆市樂利三街三十巷二十一號１樓,03
22555003,統一超商股份有限公司,16437850,台北縣第３０５分公司,新北市中和區民享街38、38-1號1樓,01
22555003,統一超商股份有限公司,16437866,桃園縣第１１０分公司,桃園市中壢區中山路１２０號,03
22555003,統一超商股份有限公司,16437872,花蓮縣第６分公司,花蓮縣花蓮市國聯里二十鄰國聯五路四十七、四十九號１樓,03
22555003,統一超商股份有限公司,16437922,台中市第一二九分公司,臺中市北屯區東山路一段２１２號１樓,01
22555003,統一超商股份有限公司,16437937,台中縣第九十一分公司,臺中市神岡區中山路１３９２號１樓,03
22555003,統一超商股份有限公司,16438210,基隆巿第二十四分公司,基隆市中山區復興路193、195、197號1樓,01
22555003,統一超商股份有限公司,16438226,高雄縣第７１分公司,高雄市鳳山區崗山北街四十一號１樓,03
22555003,統一超商股份有限公司,16438437,台北巿第３６９分公司,臺北市信義區新仁里24鄰東興路57號1樓,01
22555003,統一超商股份有限公司,16438443,基隆巿第２５分公司,基隆市仁愛區仁五路63號1樓,01
22555003,統一超商股份有限公司,16438458,桃園縣第１１１分公司,桃園市楊梅區梅溪里十四鄰中山北路一段３６８號,03
22555003,統一超商股份有限公司,16438823,屏東縣第３５分公司,屏東縣潮州鎮新生里中正路1號1樓,01
22555003,統一超商股份有限公司,16438838,屏東縣第３６分公司,屏東縣林邊鄉中山路３１２號１樓,01
22555003,統一超商股份有限公司,16438844,高雄巿第１７２分公司,高雄市前鎮區盛興里一心二路２０６號１樓,03
22555003,統一超商股份有限公司,16438957,台南縣第６５分公司,臺南市白河區永安里中正路九十三號１樓,03
22555003,統一超商股份有限公司,16438963,高雄縣第７２分公司,高雄市岡山區岡山里岡山路七十號１樓,03
22555003,統一超商股份有限公司,16439251,台中巿第一三０分公司,臺中市北屯區松竹里崇德六路15號1樓,01
22555003,統一超商股份有限公司,16439267,台中縣第９２分公司,臺中市太平區永成北路１５３號１樓,03
22555003,統一超商股份有限公司,16439273,台南巿第１０８分公司,臺南市北區國姓里西門路四段２號１樓,01
22555003,統一超商股份有限公司,16439288,台東縣第８分公司,臺東縣臺東市文化里中山路２９８–１，２９８–２號,03
22555003,統一超商股份有限公司,16439371,基隆市第二十六分公司,基隆市仁愛區成功一路115、117號1樓,01
22555003,統一超商股份有限公司,16439386,台北縣第３０６分公司,臺北縣汐止鎮仁愛路十七號１樓,03
22555003,統一超商股份有限公司,16439392,台北縣第３０７分公司,新北市樹林區中華路１２０號１樓,01
22555003,統一超商股份有限公司,16439409,桃園縣第１１２分公司,桃園市蘆竹區長榮路1號1樓,03
22555003,統一超商股份有限公司,16439739,桃園縣第１１３分公司,桃園市桃園區成功路二段１６５號１樓,03
22555003,統一超商股份有限公司,16439745,桃園縣第１１４分公司,桃園市中壢區龍岡路三段６２２號１樓,03
22555003,統一超商股份有限公司,16439750,屏東縣第３７分公司,屏東縣屏東市瑞光里香楊巷五十九–十二號１樓,01
22555003,統一超商股份有限公司,16439816,台中市第１３１分公司,臺中市東區復興路四段１７１、１７３號１樓,03
22555003,統一超商股份有限公司,16439822,台南市第一０九分公司,臺南市北區大和路二一五號一樓,03
22555003,統一超商股份有限公司,16440068,台北巿第３７０分公司,臺北市大興街四十八號,03
22555003,統一超商股份有限公司,16440074,台北縣第三０八分公司,新北市深坑區文化街82號1樓,01
22555003,統一超商股份有限公司,16440089,台北縣第３０９分公司,新北市新店區民權路96號,01
22555003,統一超商股份有限公司,16440095,台東縣第９分公司,臺東縣臺東市豐谷里中華路二段８０６號１樓,03
22555003,統一超商股份有限公司,16440166,新竹巿第４１分公司,新竹巿舊社里１鄰湳雅街２１４–１、２１６號１樓,03
22555003,統一超商股份有限公司,16440172,新竹巿第４０分公司,新竹市延平路一段２５２號１樓,01
22555003,統一超商股份有限公司,16440187,新竹巿第三十九分公司,新竹市科學園路45號1樓,01
22555003,統一超商股份有限公司,16440193,新北市第三一０分公司,新北市中和區景安路100、102、104號1樓,01
22555003,統一超商股份有限公司,16440481,桃園縣第１１５分公司,桃園市桃園區大有路561號1樓,03
22555003,統一超商股份有限公司,16440497,苗栗縣第１６分公司,苗栗縣三義鄉廣盛村二十鄰中正路１１８號１樓,01
22555003,統一超商股份有限公司,16440503,台中巿第１３２分公司,臺中市西屯區西屯路二段256巷8、10號1樓,01
22555003,統一超商股份有限公司,16440927,雲林縣第２５分公司,雲林縣東勢鄉東南村十鄰東勢東路八十四號１樓,01
